rram_0.mem_0:rram_v (interpolated wth step=1e-11) X,rram_0.mem_0:rram_v (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_g (interpolated wth step=1e-11) X,rram_0.mem_0:rram_g (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_i (interpolated wth step=1e-11) X,rram_0.mem_0:rram_i (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_r_read (interpolated wth step=1e-11) X,rram_0.mem_0:rram_r_read (interpolated wth step=1e-11) Y
2.310000000000003e-09,0,2.310000000000003e-09,1e-10,2.310000000000003e-09,0,2.310000000000003e-09,9983.641929456926
2.320000000000004e-09,0,2.320000000000004e-09,1e-10,2.320000000000004e-09,0,2.320000000000004e-09,9983.641929456926
2.330000000000004e-09,0,2.330000000000004e-09,1e-10,2.330000000000004e-09,0,2.330000000000004e-09,9983.641929456926
2.340000000000004e-09,0,2.340000000000004e-09,1e-10,2.340000000000004e-09,0,2.340000000000004e-09,9983.641929456926
2.350000000000004e-09,0,2.350000000000004e-09,1e-10,2.350000000000004e-09,0,2.350000000000004e-09,9983.641929456926
2.360000000000004e-09,0,2.360000000000004e-09,1e-10,2.360000000000004e-09,0,2.360000000000004e-09,9983.641929456926
2.370000000000004e-09,0,2.370000000000004e-09,1e-10,2.370000000000004e-09,0,2.370000000000004e-09,9983.641929456926
2.380000000000005e-09,0,2.380000000000005e-09,1e-10,2.380000000000005e-09,0,2.380000000000005e-09,9983.641929456926
2.390000000000005e-09,0,2.390000000000005e-09,1e-10,2.390000000000005e-09,0,2.390000000000005e-09,9983.641929456926
2.400000000000005e-09,0,2.400000000000005e-09,1e-10,2.400000000000005e-09,0,2.400000000000005e-09,9983.641929456926
2.410000000000005e-09,0,2.410000000000005e-09,1e-10,2.410000000000005e-09,0,2.410000000000005e-09,9983.641929456926
2.420000000000005e-09,0,2.420000000000005e-09,1e-10,2.420000000000005e-09,0,2.420000000000005e-09,9983.641929456926
2.430000000000005e-09,0,2.430000000000005e-09,1e-10,2.430000000000005e-09,0,2.430000000000005e-09,9983.641929456926
2.440000000000006e-09,0,2.440000000000006e-09,1e-10,2.440000000000006e-09,0,2.440000000000006e-09,9983.641929456926
2.450000000000006e-09,0,2.450000000000006e-09,1e-10,2.450000000000006e-09,0,2.450000000000006e-09,9983.641929456926
2.460000000000006e-09,0,2.460000000000006e-09,1e-10,2.460000000000006e-09,0,2.460000000000006e-09,9983.641929456926
2.470000000000006e-09,0,2.470000000000006e-09,1e-10,2.470000000000006e-09,0,2.470000000000006e-09,9983.641929456926
2.480000000000006e-09,0,2.480000000000006e-09,1e-10,2.480000000000006e-09,0,2.480000000000006e-09,9983.641929456926
2.490000000000006e-09,0,2.490000000000006e-09,1e-10,2.490000000000006e-09,0,2.490000000000006e-09,9983.641929456926
2.500000000000007e-09,0,2.500000000000007e-09,1e-10,2.500000000000007e-09,0,2.500000000000007e-09,9983.641929456926
2.510000000000007e-09,0,2.510000000000007e-09,1e-10,2.510000000000007e-09,0,2.510000000000007e-09,9983.641929456926
2.520000000000007e-09,0,2.520000000000007e-09,1e-10,2.520000000000007e-09,0,2.520000000000007e-09,9983.641929456926
2.530000000000007e-09,0,2.530000000000007e-09,1e-10,2.530000000000007e-09,0,2.530000000000007e-09,9983.641929456926
2.540000000000007e-09,0,2.540000000000007e-09,1e-10,2.540000000000007e-09,0,2.540000000000007e-09,9983.641929456926
2.550000000000008e-09,0,2.550000000000008e-09,1e-10,2.550000000000008e-09,0,2.550000000000008e-09,9983.641929456926
2.560000000000008e-09,0,2.560000000000008e-09,1e-10,2.560000000000008e-09,0,2.560000000000008e-09,9983.641929456926
2.570000000000008e-09,0,2.570000000000008e-09,1e-10,2.570000000000008e-09,0,2.570000000000008e-09,9983.641929456926
2.580000000000008e-09,0,2.580000000000008e-09,1e-10,2.580000000000008e-09,0,2.580000000000008e-09,9983.641929456926
2.590000000000008e-09,0,2.590000000000008e-09,1e-10,2.590000000000008e-09,0,2.590000000000008e-09,9983.641929456926
2.600000000000008e-09,0,2.600000000000008e-09,1e-10,2.600000000000008e-09,0,2.600000000000008e-09,9983.641929456926
2.610000000000009e-09,0,2.610000000000009e-09,1e-10,2.610000000000009e-09,0,2.610000000000009e-09,9983.641929456926
2.620000000000009e-09,0,2.620000000000009e-09,1e-10,2.620000000000009e-09,0,2.620000000000009e-09,9983.641929456926
2.630000000000009e-09,0,2.630000000000009e-09,1e-10,2.630000000000009e-09,0,2.630000000000009e-09,9983.641929456926
2.640000000000009e-09,0,2.640000000000009e-09,1e-10,2.640000000000009e-09,0,2.640000000000009e-09,9983.641929456926
2.650000000000009e-09,0,2.650000000000009e-09,1e-10,2.650000000000009e-09,0,2.650000000000009e-09,9983.641929456926
2.660000000000009e-09,0,2.660000000000009e-09,1e-10,2.660000000000009e-09,0,2.660000000000009e-09,9983.641929456926
2.67000000000001e-09,0,2.67000000000001e-09,1e-10,2.67000000000001e-09,0,2.67000000000001e-09,9983.641929456926
2.68000000000001e-09,0,2.68000000000001e-09,1e-10,2.68000000000001e-09,0,2.68000000000001e-09,9983.641929456926
2.69000000000001e-09,0,2.69000000000001e-09,1e-10,2.69000000000001e-09,0,2.69000000000001e-09,9983.641929456926
2.70000000000001e-09,0,2.70000000000001e-09,1e-10,2.70000000000001e-09,0,2.70000000000001e-09,9983.641929456926
2.71000000000001e-09,0,2.71000000000001e-09,1e-10,2.71000000000001e-09,0,2.71000000000001e-09,9983.641929456926
2.72000000000001e-09,0,2.72000000000001e-09,1e-10,2.72000000000001e-09,0,2.72000000000001e-09,9983.641929456926
2.730000000000011e-09,0,2.730000000000011e-09,1e-10,2.730000000000011e-09,0,2.730000000000011e-09,9983.641929456926
2.740000000000011e-09,0,2.740000000000011e-09,1e-10,2.740000000000011e-09,0,2.740000000000011e-09,9983.641929456926
2.750000000000011e-09,0,2.750000000000011e-09,1e-10,2.750000000000011e-09,0,2.750000000000011e-09,9983.641929456926
2.760000000000011e-09,0,2.760000000000011e-09,1e-10,2.760000000000011e-09,0,2.760000000000011e-09,9983.641929456926
2.770000000000011e-09,0,2.770000000000011e-09,1e-10,2.770000000000011e-09,0,2.770000000000011e-09,9983.641929456926
2.780000000000011e-09,0,2.780000000000011e-09,1e-10,2.780000000000011e-09,0,2.780000000000011e-09,9983.641929456926
2.790000000000012e-09,0,2.790000000000012e-09,1e-10,2.790000000000012e-09,0,2.790000000000012e-09,9983.641929456926
2.800000000000012e-09,0,2.800000000000012e-09,1e-10,2.800000000000012e-09,0,2.800000000000012e-09,9983.641929456926
2.810000000000012e-09,0,2.810000000000012e-09,1e-10,2.810000000000012e-09,0,2.810000000000012e-09,9983.641929456926
2.820000000000012e-09,0,2.820000000000012e-09,1e-10,2.820000000000012e-09,0,2.820000000000012e-09,9983.641929456926
2.830000000000012e-09,0,2.830000000000012e-09,1e-10,2.830000000000012e-09,0,2.830000000000012e-09,9983.641929456926
2.840000000000013e-09,0,2.840000000000013e-09,1e-10,2.840000000000013e-09,0,2.840000000000013e-09,9983.641929456926
2.850000000000013e-09,0,2.850000000000013e-09,1e-10,2.850000000000013e-09,0,2.850000000000013e-09,9983.641929456926
2.860000000000013e-09,0,2.860000000000013e-09,1e-10,2.860000000000013e-09,0,2.860000000000013e-09,9983.641929456926
2.870000000000013e-09,0,2.870000000000013e-09,1e-10,2.870000000000013e-09,0,2.870000000000013e-09,9983.641929456926
2.880000000000013e-09,0,2.880000000000013e-09,1e-10,2.880000000000013e-09,0,2.880000000000013e-09,9983.641929456926
2.890000000000013e-09,0,2.890000000000013e-09,1e-10,2.890000000000013e-09,0,2.890000000000013e-09,9983.641929456926
2.900000000000014e-09,0,2.900000000000014e-09,1e-10,2.900000000000014e-09,0,2.900000000000014e-09,9983.641929456926
2.910000000000014e-09,0,2.910000000000014e-09,1e-10,2.910000000000014e-09,0,2.910000000000014e-09,9983.641929456926
2.920000000000014e-09,0,2.920000000000014e-09,1e-10,2.920000000000014e-09,0,2.920000000000014e-09,9983.641929456926
2.930000000000014e-09,0,2.930000000000014e-09,1e-10,2.930000000000014e-09,0,2.930000000000014e-09,9983.641929456926
2.940000000000014e-09,0,2.940000000000014e-09,1e-10,2.940000000000014e-09,0,2.940000000000014e-09,9983.641929456926
2.950000000000014e-09,0,2.950000000000014e-09,1e-10,2.950000000000014e-09,0,2.950000000000014e-09,9983.641929456926
2.960000000000015e-09,0,2.960000000000015e-09,1e-10,2.960000000000015e-09,0,2.960000000000015e-09,9983.641929456926
2.970000000000015e-09,0,2.970000000000015e-09,1e-10,2.970000000000015e-09,0,2.970000000000015e-09,9983.641929456926
2.980000000000015e-09,0,2.980000000000015e-09,1e-10,2.980000000000015e-09,0,2.980000000000015e-09,9983.641929456926
2.990000000000015e-09,0,2.990000000000015e-09,1e-10,2.990000000000015e-09,0,2.990000000000015e-09,9983.641929456926
3.000000000000015e-09,0,3.000000000000015e-09,1e-10,3.000000000000015e-09,0,3.000000000000015e-09,9983.641929456926
3.010000000000015e-09,0,3.010000000000015e-09,1e-10,3.010000000000015e-09,0,3.010000000000015e-09,9983.641929456926
3.020000000000016e-09,0,3.020000000000016e-09,1e-10,3.020000000000016e-09,0,3.020000000000016e-09,9983.641929456926
3.030000000000016e-09,0,3.030000000000016e-09,1e-10,3.030000000000016e-09,0,3.030000000000016e-09,9983.641929456926
3.040000000000016e-09,0,3.040000000000016e-09,1e-10,3.040000000000016e-09,0,3.040000000000016e-09,9983.641929456926
3.050000000000016e-09,0,3.050000000000016e-09,1e-10,3.050000000000016e-09,0,3.050000000000016e-09,9983.641929456926
3.060000000000016e-09,0,3.060000000000016e-09,1e-10,3.060000000000016e-09,0,3.060000000000016e-09,9983.641929456926
3.070000000000016e-09,0,3.070000000000016e-09,1e-10,3.070000000000016e-09,0,3.070000000000016e-09,9983.641929456926
3.080000000000017e-09,0,3.080000000000017e-09,1e-10,3.080000000000017e-09,0,3.080000000000017e-09,9983.641929456926
3.090000000000017e-09,0,3.090000000000017e-09,1e-10,3.090000000000017e-09,0,3.090000000000017e-09,9983.641929456926
3.100000000000017e-09,0,3.100000000000017e-09,1e-10,3.100000000000017e-09,0,3.100000000000017e-09,9983.641929456926
3.110000000000017e-09,0,3.110000000000017e-09,1e-10,3.110000000000017e-09,0,3.110000000000017e-09,9983.641929456926
3.120000000000017e-09,0,3.120000000000017e-09,1e-10,3.120000000000017e-09,0,3.120000000000017e-09,9983.641929456926
3.130000000000018e-09,0,3.130000000000018e-09,1e-10,3.130000000000018e-09,0,3.130000000000018e-09,9983.641929456926
3.140000000000018e-09,0,3.140000000000018e-09,1e-10,3.140000000000018e-09,0,3.140000000000018e-09,9983.641929456926
3.150000000000018e-09,0,3.150000000000018e-09,1e-10,3.150000000000018e-09,0,3.150000000000018e-09,9983.641929456926
3.160000000000018e-09,0,3.160000000000018e-09,1e-10,3.160000000000018e-09,0,3.160000000000018e-09,9983.641929456926
3.170000000000018e-09,0,3.170000000000018e-09,1e-10,3.170000000000018e-09,0,3.170000000000018e-09,9983.641929456926
3.180000000000018e-09,0,3.180000000000018e-09,1e-10,3.180000000000018e-09,0,3.180000000000018e-09,9983.641929456926
3.190000000000019e-09,0,3.190000000000019e-09,1e-10,3.190000000000019e-09,0,3.190000000000019e-09,9983.641929456926
3.200000000000019e-09,0,3.200000000000019e-09,1e-10,3.200000000000019e-09,0,3.200000000000019e-09,9983.641929456926
3.210000000000019e-09,0,3.210000000000019e-09,1e-10,3.210000000000019e-09,0,3.210000000000019e-09,9983.641929456926
3.220000000000019e-09,0,3.220000000000019e-09,1e-10,3.220000000000019e-09,0,3.220000000000019e-09,9983.641929456926
3.230000000000019e-09,0,3.230000000000019e-09,1e-10,3.230000000000019e-09,0,3.230000000000019e-09,9983.641929456926
3.240000000000019e-09,0,3.240000000000019e-09,1e-10,3.240000000000019e-09,0,3.240000000000019e-09,9983.641929456926
3.25000000000002e-09,0,3.25000000000002e-09,1e-10,3.25000000000002e-09,0,3.25000000000002e-09,9983.641929456926
3.26000000000002e-09,0,3.26000000000002e-09,1e-10,3.26000000000002e-09,0,3.26000000000002e-09,9983.641929456926
3.27000000000002e-09,0,3.27000000000002e-09,1e-10,3.27000000000002e-09,0,3.27000000000002e-09,9983.641929456926
3.28000000000002e-09,0,3.28000000000002e-09,1e-10,3.28000000000002e-09,0,3.28000000000002e-09,9983.641929456926
3.29000000000002e-09,0,3.29000000000002e-09,1e-10,3.29000000000002e-09,0,3.29000000000002e-09,9983.641929456926
3.30000000000002e-09,0,3.30000000000002e-09,1e-10,3.30000000000002e-09,0,3.30000000000002e-09,9983.641929456926
3.310000000000021e-09,0,3.310000000000021e-09,1e-10,3.310000000000021e-09,0,3.310000000000021e-09,9983.641929456926
3.320000000000021e-09,0,3.320000000000021e-09,1e-10,3.320000000000021e-09,0,3.320000000000021e-09,9983.641929456926
3.330000000000021e-09,0,3.330000000000021e-09,1e-10,3.330000000000021e-09,0,3.330000000000021e-09,9983.641929456926
3.340000000000021e-09,0,3.340000000000021e-09,1e-10,3.340000000000021e-09,0,3.340000000000021e-09,9983.641929456926
3.350000000000021e-09,0,3.350000000000021e-09,1e-10,3.350000000000021e-09,0,3.350000000000021e-09,9983.641929456926
3.360000000000021e-09,0,3.360000000000021e-09,1e-10,3.360000000000021e-09,0,3.360000000000021e-09,9983.641929456926
3.370000000000022e-09,0,3.370000000000022e-09,1e-10,3.370000000000022e-09,0,3.370000000000022e-09,9983.641929456926
3.380000000000022e-09,0,3.380000000000022e-09,1e-10,3.380000000000022e-09,0,3.380000000000022e-09,9983.641929456926
3.390000000000022e-09,0,3.390000000000022e-09,1e-10,3.390000000000022e-09,0,3.390000000000022e-09,9983.641929456926
3.400000000000022e-09,0,3.400000000000022e-09,1e-10,3.400000000000022e-09,0,3.400000000000022e-09,9983.641929456926
3.410000000000022e-09,0,3.410000000000022e-09,1e-10,3.410000000000022e-09,0,3.410000000000022e-09,9983.641929456926
3.420000000000023e-09,0,3.420000000000023e-09,1e-10,3.420000000000023e-09,0,3.420000000000023e-09,9983.641929456926
3.430000000000023e-09,0,3.430000000000023e-09,1e-10,3.430000000000023e-09,0,3.430000000000023e-09,9983.641929456926
3.440000000000023e-09,0,3.440000000000023e-09,1e-10,3.440000000000023e-09,0,3.440000000000023e-09,9983.641929456926
3.450000000000023e-09,0,3.450000000000023e-09,1e-10,3.450000000000023e-09,0,3.450000000000023e-09,9983.641929456926
3.460000000000023e-09,0,3.460000000000023e-09,1e-10,3.460000000000023e-09,0,3.460000000000023e-09,9983.641929456926
3.470000000000023e-09,0,3.470000000000023e-09,1e-10,3.470000000000023e-09,0,3.470000000000023e-09,9983.641929456926
3.480000000000024e-09,0,3.480000000000024e-09,1e-10,3.480000000000024e-09,0,3.480000000000024e-09,9983.641929456926
3.490000000000024e-09,0,3.490000000000024e-09,1e-10,3.490000000000024e-09,0,3.490000000000024e-09,9983.641929456926
3.500000000000024e-09,0,3.500000000000024e-09,1e-10,3.500000000000024e-09,0,3.500000000000024e-09,9983.641929456926
3.510000000000024e-09,0,3.510000000000024e-09,1e-10,3.510000000000024e-09,0,3.510000000000024e-09,9983.641929456926
3.520000000000024e-09,0,3.520000000000024e-09,1e-10,3.520000000000024e-09,0,3.520000000000024e-09,9983.641929456926
3.530000000000024e-09,0,3.530000000000024e-09,1e-10,3.530000000000024e-09,0,3.530000000000024e-09,9983.641929456926
3.540000000000025e-09,0,3.540000000000025e-09,1e-10,3.540000000000025e-09,0,3.540000000000025e-09,9983.641929456926
3.550000000000025e-09,0,3.550000000000025e-09,1e-10,3.550000000000025e-09,0,3.550000000000025e-09,9983.641929456926
3.560000000000025e-09,0,3.560000000000025e-09,1e-10,3.560000000000025e-09,0,3.560000000000025e-09,9983.641929456926
3.570000000000025e-09,0,3.570000000000025e-09,1e-10,3.570000000000025e-09,0,3.570000000000025e-09,9983.641929456926
3.580000000000025e-09,0,3.580000000000025e-09,1e-10,3.580000000000025e-09,0,3.580000000000025e-09,9983.641929456926
3.590000000000025e-09,0,3.590000000000025e-09,1e-10,3.590000000000025e-09,0,3.590000000000025e-09,9983.641929456926
3.600000000000026e-09,0,3.600000000000026e-09,1e-10,3.600000000000026e-09,0,3.600000000000026e-09,9983.641929456926
3.610000000000026e-09,0,3.610000000000026e-09,1e-10,3.610000000000026e-09,0,3.610000000000026e-09,9983.641929456926
3.620000000000026e-09,0,3.620000000000026e-09,1e-10,3.620000000000026e-09,0,3.620000000000026e-09,9983.641929456926
3.630000000000026e-09,0,3.630000000000026e-09,1e-10,3.630000000000026e-09,0,3.630000000000026e-09,9983.641929456926
3.640000000000026e-09,0,3.640000000000026e-09,1e-10,3.640000000000026e-09,0,3.640000000000026e-09,9983.641929456926
3.650000000000026e-09,0,3.650000000000026e-09,1e-10,3.650000000000026e-09,0,3.650000000000026e-09,9983.641929456926
3.660000000000027e-09,0,3.660000000000027e-09,1e-10,3.660000000000027e-09,0,3.660000000000027e-09,9983.641929456926
3.670000000000027e-09,0,3.670000000000027e-09,1e-10,3.670000000000027e-09,0,3.670000000000027e-09,9983.641929456926
3.680000000000027e-09,0,3.680000000000027e-09,1e-10,3.680000000000027e-09,0,3.680000000000027e-09,9983.641929456926
3.690000000000027e-09,0,3.690000000000027e-09,1e-10,3.690000000000027e-09,0,3.690000000000027e-09,9983.641929456926
3.700000000000027e-09,0,3.700000000000027e-09,1e-10,3.700000000000027e-09,0,3.700000000000027e-09,9983.641929456926
3.710000000000028e-09,0,3.710000000000028e-09,1e-10,3.710000000000028e-09,0,3.710000000000028e-09,9983.641929456926
3.720000000000028e-09,0,3.720000000000028e-09,1e-10,3.720000000000028e-09,0,3.720000000000028e-09,9983.641929456926
3.730000000000027e-09,0,3.730000000000027e-09,1e-10,3.730000000000027e-09,0,3.730000000000027e-09,9983.641929456926
3.740000000000027e-09,0,3.740000000000027e-09,1e-10,3.740000000000027e-09,0,3.740000000000027e-09,9983.641929456926
3.750000000000027e-09,0,3.750000000000027e-09,1e-10,3.750000000000027e-09,0,3.750000000000027e-09,9983.641929456926
3.760000000000027e-09,0,3.760000000000027e-09,1e-10,3.760000000000027e-09,0,3.760000000000027e-09,9983.641929456926
3.770000000000026e-09,0,3.770000000000026e-09,1e-10,3.770000000000026e-09,0,3.770000000000026e-09,9983.641929456926
3.780000000000026e-09,0,3.780000000000026e-09,1e-10,3.780000000000026e-09,0,3.780000000000026e-09,9983.641929456926
3.790000000000026e-09,0,3.790000000000026e-09,1e-10,3.790000000000026e-09,0,3.790000000000026e-09,9983.641929456926
3.800000000000026e-09,0,3.800000000000026e-09,1e-10,3.800000000000026e-09,0,3.800000000000026e-09,9983.641929456926
3.810000000000026e-09,0,3.810000000000026e-09,1e-10,3.810000000000026e-09,0,3.810000000000026e-09,9983.641929456926
3.820000000000025e-09,0,3.820000000000025e-09,1e-10,3.820000000000025e-09,0,3.820000000000025e-09,9983.641929456926
3.830000000000025e-09,0,3.830000000000025e-09,1e-10,3.830000000000025e-09,0,3.830000000000025e-09,9983.641929456926
3.840000000000025e-09,0,3.840000000000025e-09,1e-10,3.840000000000025e-09,0,3.840000000000025e-09,9983.641929456926
3.850000000000025e-09,0,3.850000000000025e-09,1e-10,3.850000000000025e-09,0,3.850000000000025e-09,9983.641929456926
3.860000000000024e-09,0,3.860000000000024e-09,1e-10,3.860000000000024e-09,0,3.860000000000024e-09,9983.641929456926
3.870000000000024e-09,0,3.870000000000024e-09,1e-10,3.870000000000024e-09,0,3.870000000000024e-09,9983.641929456926
3.880000000000024e-09,0,3.880000000000024e-09,1e-10,3.880000000000024e-09,0,3.880000000000024e-09,9983.641929456926
3.890000000000024e-09,0,3.890000000000024e-09,1e-10,3.890000000000024e-09,0,3.890000000000024e-09,9983.641929456926
3.900000000000023e-09,0,3.900000000000023e-09,1e-10,3.900000000000023e-09,0,3.900000000000023e-09,9983.641929456926
3.910000000000023e-09,0,3.910000000000023e-09,1e-10,3.910000000000023e-09,0,3.910000000000023e-09,9983.641929456926
3.920000000000023e-09,0,3.920000000000023e-09,1e-10,3.920000000000023e-09,0,3.920000000000023e-09,9983.641929456926
3.930000000000023e-09,0,3.930000000000023e-09,1e-10,3.930000000000023e-09,0,3.930000000000023e-09,9983.641929456926
3.940000000000022e-09,0,3.940000000000022e-09,1e-10,3.940000000000022e-09,0,3.940000000000022e-09,9983.641929456926
3.950000000000022e-09,0,3.950000000000022e-09,1e-10,3.950000000000022e-09,0,3.950000000000022e-09,9983.641929456926
3.960000000000022e-09,0,3.960000000000022e-09,1e-10,3.960000000000022e-09,0,3.960000000000022e-09,9983.641929456926
3.970000000000022e-09,0,3.970000000000022e-09,1e-10,3.970000000000022e-09,0,3.970000000000022e-09,9983.641929456926
3.980000000000021e-09,0,3.980000000000021e-09,1e-10,3.980000000000021e-09,0,3.980000000000021e-09,9983.641929456926
3.990000000000021e-09,0,3.990000000000021e-09,1e-10,3.990000000000021e-09,0,3.990000000000021e-09,9983.641929456926
4.000000000000021e-09,0,4.000000000000021e-09,1e-10,4.000000000000021e-09,0,4.000000000000021e-09,9983.641929456926
4.010000000000021e-09,0,4.010000000000021e-09,1e-10,4.010000000000021e-09,0,4.010000000000021e-09,9983.641929456926
